url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Très bonne tarte, mais effectivement des dosages en grammes, centilitre etc... seraient préférables.",Karnac,16/05/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Très bonne recette ! Attention à la cuisson, sinon il peut vite être foutu le flan. La maïzena rend encore plus léger le flan. ",RebouU,21/02/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"PS : à tester avec de la noix de coco, ou du chocolat, ou même avec du lait de coco.",CaillouS,02/02/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,Le flan était délicieux mais la pâte au secours!!! Moi qui suis si confiante... Bref j'aurai du faire plus attention aux proportions.,artaban,10/10/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,Excellent mais le flan est un peu pâle.,virginie_2697,13/11/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"3/5, car le flan était très bon... MAIS que le dosage de la pâte est sérieusement à revoir... Je me méfiais des dosages en ""verre"" plutôt qu'en ""ml"".. Résultat : heureusement que j'avais de la farine en quantité, car ma pâte aurait été extrêmement liquide, sinon. J'ai frôlé le désastre!",Titia,17/04/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Moitié lait de soja, moitié lait de vache, 6 cuillères de sucre, zeste citron et fleur d'oranger, dessert très agréable, beaucoup plus léger qu'en boulangerie.",xavier_104,11/01/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Très déçue... Je voulais une vraie tarte au flan, comme chez le boulanger, mais le dessus ressemble plus à de la crème pâtissière... Vraiment pas génial...",Guylaine_31,18/10/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Très déçue par la cette recette, d'abord la pâte est liquide, j'ai eu du mal à la mettre au moule, je l'ai faite cuire pendant 10 min avant de verser le flan dessus, et malgré ça une fois la tarte cuite elle a dégagé de l'eau et le fond a collé... Je ne re-essayerais pas. ",AMAL_14,26/09/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Très bonne tarte, cependant cela ne ressemblait pas tant que ça à du flan mais plutot à de la crème pâtissière... Ceci dit, les proportions étaient bonnes pour moi, je n'ai pas eu besoin de modifier la recette.",Ninie,08/09/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"J'ai utilisé une pâte feuilletée toute faite. J'ai mis 8 cuillères à soupe de sucre et un sachet de sucre vanillé, et le tout était parfait! Bonne recette !",Solene_51,30/08/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Pour la préparation de la pâte, il faut mettre 1/4 d'un verre de lait et en rajouter s'il le faut, sinon la pâte est trop liquide. L'idée de mettre une cuillère de farine et deux de maïzena est bonne car la crème est plus légère. Bravo",geraert,26/08/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,J'ai rajouté du sure roux (en fin de cuisson) sur le flan (au lieu du beurre).,retournade,25/08/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"C'est la recette que je cherchais!! En effet, le flan boulanger est parfois bien trop lourd... Pour faciliter les choses et être au moin sûr de ne pas la rater (!), j'ai utilisé une pâte feuilletée tout prête. Il ne me suffisait donc plus qu'à faire le fameux flan! En remplaçant les trois cuillères à soupe de farine par une cuillère seulement de farine et deux de maïzena, ça a rendu le flan plus léger tout en gardant sa forme!! De plus, au lieu de mettre tant de cuillères à soupe de sucre (neuf, c'est mieux), j'en ai mélangé uniquement six et rajouté une petite moitié de sucre vanillé. Le résultat: comme chez le boulanger et moins cher! Fameux!!!",barbo,29/05/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Très bon. La prochaine fois je doublerai les doses pour obtenir un flan aussi épais que chez le pâtissier, et peut-être aussi du colorant alimentaire jaune.",Edwige_06,17/11/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Pas terrible du tout... J'ai pourtant mis le zeste d'un citron dans le flan, mais il est écrasé par la fadeur de l'ensemble. Le flan est pâteux...",sifilette,11/04/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Je n'ai retrouvé ni le bon goût, ni l'aspectappétissant des flans de boulangerie... Très très moyen.",gaelle_76,26/03/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,Super bonne.,danielle_47,21/01/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-au-flan-de-ma-grand-mere_24831.aspx,Tarte au flan de ma grand-mère,"Je l'ai faite à la demande de mon fils aîné, mais elle a été appréciée par tout le monde. Faire très attention à la cuisson. Très douce,impérativement!!!",Cecile007,10/11/20,5
http://www.marmiton.org/recettes/recette-avis_pudding-a-la-mandarine_176070.aspx,Pudding à la mandarine,Rien à dire.,chantaloumeme,20/10/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Recette excellente et tellement facile à faire ! La crème au mascarpone est légère et accompagne parfaitement les framboises. A refaire très vite !,pakhenaton,21/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Trop sucré pour moi. Et je comprends pas trop le concept du coulis à servir à part... sans compter qu’on a aucune explication pour réaliser la pâte sablée. J’ai dû suivre une autre recette. ,lmds,01/05/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Excellente recette !,lnbrds,14/04/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,"J'ai suivi les conseils trouvés dans les commentaires et je l'ai faite avec une pâte sablée industrielle, des framboises surgelées, un peu moins de sucre que prévu, quelques gouttes de vanille liquide et c'était délicieux ! Merci pour la recette !",Pazette,19/02/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Un délice !,luudi,12/11/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,"Excellente recette d'été : légère, rapide et facile à faire. Réalisée avec les framboises de mon jardin, la tarte n'a pas eu besoin de coulis selon moi, et je me suis contentée d'une pâte brisée industrielle (pur beurre, de bonne marque). ",MarionPetitDelc,18/06/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,"Bon facile et rapide, à refaire ",kurtis1404,19/05/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Très jolie tarte et délicieuse.,isalille59,30/04/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Simple et délicieux !,carobu,17/04/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Recette parfaite ! Tout le monde a adoré !,lilinana125,10/03/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,"Super bon mais comme un petit souci avec la pâte. Trop beurrée donc très difficile à étaler. Moi j'ai aimé, mais mon mari moins.",labourdonne06,14/10/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Très bonne alternative pour les gens comme moi qui n'aiment pas la crème pâtissière ! En revanche je sucrerai moins l'appareil la prochaine fois. J'ai essayé avec une pâte sablée c'était très bon ! ,Misah,09/10/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Excellente!!!!,rastafiole,08/10/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,"Succès garanti ! La crème supporte très bien un peu moins de sucre, 80 g c'était parfait.",Nathalie_2147,02/10/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Un vrai régal.Je l'ai fait en tarte et je l'ai essayée en verrine avec du spéculos et c'est très bon aussi. Recette facile et rapide. ,MarjoG01,21/09/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Trop bon ! Succès garanti ! Attention les ingrédients sont pour 4 personnes donc multiplier les ingrédients pour une tarte de 8 personnes… J'ai mis également des myrtilles et des fraises.,mariexav,02/09/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,J'ai fait cette recette hier soir et quel délice ! J'ai impressionné tous mes invités ! A refaire encore et encore !,JssCamille,14/08/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Excellent j'ai mis du sucre vanillé à la place du sucre glace et j'ai ajouté des zestes d'orange et de citron vert plus des amandes que j'ai caramélisées. ,TyrhanyTsu,27/07/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,"Je l'ai faite, excellent, merci pour cette recette. Demain je le fais avec des myrtilles.",Avanthier,23/07/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-aux-framboises_17787.aspx,Tarte aux framboises,Faite avec une pâte du commerce et des framboises surgelées. C'était délicieux. Le petit moins serait le coté acide de la framboise surgelée. A refaire avec des framboises fraîches.,coci59380,20/07/20,4
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,"Très bonne recette, franchement. ",previl,11/02/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,"Mettre 2/3 de chocolat, précuire 10 min puis ajouter la framboise et le reste du chocolat avant cuisson 15/20 min",solene999,26/02/20,3
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,La confiture reste du fond du moule... Je conseille de cuire le gâteaux en 2 fois : cuire la moitié puis mettre la confiture puis cuire le reste ,Aurelie271097,28/04/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,"Vraiment très bon ! Un vrai dessert de restaurant, c'est un régal. Je n'ai rien modifié à la recette et 10 minutes de cuisson c'est juste bien ! ",Lauriane250,11/01/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,Doubler les doses sinon on a seulement 6/7 fondants...,Sarahanthony,11/12/20,3
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,Excellent ! A faire et à refaire !!!,KroleNath,15/11/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,J'ai juste diminué le sucre et parfois je remplace la confiture de framboises par de la confiture de lait... Un régal !,Paupau70,30/06/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,"Une tuerie !! En plus, c'est très simple à faire !!! Ils sont encore meilleurs chauds !!! Hummm !!!",grim,26/03/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,"En revanche niveau temps de cuisson, il m'a fallu 16 min avec mon four, donc à surveiller mesdames !",Amazonia,10/03/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,"Un délice, super bons. Les enfants ont adoré.",Fattac,23/02/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,Très bonne recette... je ne me lasse pas de la faire !,Adehaye,23/02/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,On m'a demandé la recette et j'en referai certainement!,Hiti199,01/02/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,très bon gâteaux à refaire !,elodie88470,05/10/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,"Très bon, en doublant les doses j'ai pu faire 18 minis cake. En revanche la prochaine fois je ferais que 8 minutes de cuisson pour qu'ils sont un petit peu plus fondant. Merci pour cette recette.",virgginie,23/05/20,4
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,Tout simplement excellent. Merci pour cette recette hyper simple en plus de ça.,navessa,19/01/20,5
http://www.marmiton.org/recettes/recette-avis_mini-fondants-chocolat-framboise_195356.aspx,Mini fondants chocolat framboise,Très bon goût mais la prochaine fois je ferai cuire moins longtemps pour qu'ils soient fondants à l'intérieur.,celinedemarseille,07/12/20,4
http://www.marmiton.org/recettes/recette-avis_diplomate-aux-pommes-et-petits-beurre_45257.aspx,Diplomate aux pommes et petits beurre,"Bof... une peu écœurant, ça manque de finesse et de goût. J'ai râpé les pommes comme des carottes, ça faisait une consistance bizarre (difficile à couper). Peut-être qu'en compote ce serait mieux, éventuellement avec un œuf de plus. A démouler froid. Mes enfants n'ont pas aimé.",tom1,12/10/20,2
http://www.marmiton.org/recettes/recette-avis_diplomate-aux-pommes-et-petits-beurre_45257.aspx,Diplomate aux pommes et petits beurre,Très bon...,giorgio_1,03/07/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-aux-pamplemousses-roses_11175.aspx,Tarte aux pamplemousses roses,"Ça rappelle un peu la tarte aux oeufs... attention à l'amertume des fruits, pour cela j'ai saupoudré un peu de sucre glace sur le dessus de la tarte, en la faisant refroidir. Je n'ai utilisé que 2 pamplemousses : un pour le jus et un pour les suprêmes. Pour ce qui est de la cuisson, doublez le temps !!! 40 minutes semble bien ! Dessert frais bien que pas mémorable.",timsquelette,14/12/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-aux-pamplemousses-roses_11175.aspx,Tarte aux pamplemousses roses,"Moi aussi je suis déçue par cette tarte... Elle avait l'air si bonne, pourtant.. Mais il doit y avoir trop d'œufs, pas assez de sucre, peut-être...",claire_1848,25/07/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-aux-pamplemousses-roses_11175.aspx,Tarte aux pamplemousses roses,Trop liquide pour être présentable. Le goût du pamplemousse y est pourtant. A refaire avec quelques aménagements...,Pauline_182,17/05/20,2
